CODUSU,ANO4,TRIMESTRE,NRO_HOGAR,COMPONENTE,H15,REGION,MAS_500,AGLOMERADO,PONDERA,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH12,CH13,CH14,CH15,CH15_COD,CH16,CH16_COD,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,IMPUTA,PP02C1,PP02C2,PP02C3,PP02C4,PP02C5,PP02C6,PP02C7,PP02C8,PP02E,PP02H,PP02I,PP03C,PP03D,PP3E_TOT,PP3F_TOT,PP03G,PP03H,PP03I,PP03J,INTENSI,PP04A,PP04B_COD,PP04B1,PP04B2,PP04B3_MES,PP04B3_ANO,PP04B3_DIA,PP04C,PP04C99,PP04D_COD,PP04G,PP05B2_MES,PP05B2_ANO,PP05B2_DIA,PP05C_1,PP05C_2,PP05C_3,PP05E,PP05F,PP05H,PP06A,PP06C,PP06D,PP06E,PP06H,PP07A,PP07C,PP07D,PP07E,PP07F1,PP07F2,PP07F3,PP07F4,PP07F5,PP07G1,PP07G2,PP07G3,PP07G4,PP07G_59,PP07H,PP07I,PP07J,PP07K,PP08D1,PP08D4,PP08F1,PP08F2,PP08J1,PP08J2,PP08J3,PP09A,PP09A_ESP,PP09B,PP09C,PP09C_ESP,PP10A,PP10C,PP10D,PP10E,PP11A,PP11B_COD,PP11B1,PP11B2_MES,PP11B2_ANO,PP11B2_DIA,PP11C,PP11C99,PP11D_COD,PP11G_ANO,PP11G_MES,PP11G_DIA,PP11L,PP11L1,PP11M,PP11N,PP11O,PP11P,PP11Q,PP11R,PP11S,PP11T,P21,DECOCUR,IDECOCUR,RDECOCUR,GDECOCUR,PDECOCUR,ADECOCUR,PONDIIO,TOT_P12,P47T,DECINDR,IDECINDR,RDECINDR,GDECINDR,PDECINDR,ADECINDR,PONDII,V2_M,V3_M,V4_M,V5_M,V8_M,V9_M,V10_M,V11_M,V12_M,V18_M,V19_AM,V21_M,T_VI,ITF,DECIFR,IDECIFR,RDECIFR,GDECIFR,PDECIFR,ADECIFR,IPCF,DECCFR,IDECCFR,RDECCFR,GDECCFR,PDECCFR,ADECCFR,PONDIH,año
TQRMNOUVWHMMKOCDEHMHF00800979,2024,1,1,7,0,42,N,26,308,3,Masculino,2014-09-10 00:00:00,9,5,4,1,1,1,2,2,1.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,308,0,0.0,0,0.0,0,,0.0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,465955,5,5.0,5,,6.0,5,58244.38,1,1.0,1,,1.0,1,323,2024
TQRMNOUVWHMMKOCDEHMHF00800979,2024,1,1,8,0,42,N,26,308,3,Masculino,2018-10-31 00:00:00,5,5,4,2,1,1,1,2,0.0,1,,1,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,308,0,0.0,0,0.0,0,,0.0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,465955,5,5.0,5,,6.0,5,58244.38,1,1.0,1,,1.0,1,323,2024
TQRMNOPSYHMKKPCDEHMHF00800980,2024,1,1,1,1,42,N,26,211,1,Masculino,1987-01-22 00:00:00,37,5,1,1,2,0,7,1,,1,,1,,6,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,40.0,8.0,2.0,0.0,2.0,2.0,3.0,1.0,8501.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,3001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,700000,9,10.0,10,,10.0,10,207,200000,900000.0,10,10.0,10,,10.0,10,214,0,0,0,0,0,0,0,0,0,0,0,0,0,900000,8,9.0,9,,9.0,9,900000.0,10,10.0,10,,10.0,10,209,2024
TQRMNORRVHMKKPCDEHMHF00800981,2024,1,1,1,1,42,N,26,479,1,Femenino,1954-11-28 00:00:00,69,3,1,1,2,0,2,1,,2,,1,,2,3,0,4,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,479,0,160000.0,3,4.0,3,,4.0,3,462,105000,0,0,0,0,0,0,0,0,0,0,0,160000,321300,3,4.0,3,,4.0,3,80325.0,2,2.0,2,,2.0,1,477,2024
TQRMNORRVHMKKPCDEHMHF00800981,2024,1,1,2,1,42,N,26,479,3,Femenino,1994-02-14 00:00:00,30,5,4,1,1,1,4,2,2.0,1,,1,,3,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,9700.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,55314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,1.0,4.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000,1,1.0,1,,1.0,1,486,0,161300.0,3,4.0,4,,4.0,3,468,0,0,0,134300,0,0,0,0,15000,0,0,0,149300,321300,3,4.0,3,,4.0,3,80325.0,2,2.0,2,,2.0,1,477,2024
TQRMNORRVHMKKPCDEHMHF00800981,2024,1,1,3,0,42,N,26,479,5,Femenino,2022-02-24 00:00:00,2,5,4,2,3,0,0,0,,1,,6,,7,4,0,5,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,479,0,0.0,0,0.0,0,,0.0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,321300,3,4.0,3,,4.0,3,80325.0,2,2.0,2,,2.0,1,477,2024
TQRMNORRVHMKKPCDEHMHF00800981,2024,1,1,4,0,42,N,26,479,5,Masculino,2016-12-31 00:00:00,7,5,4,1,1,1,2,2,1.0,1,,1,,1,4,0,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,,0.0,0,479,0,0.0,0,0.0,0,,0.0,0,479,0,0,0,0,0,0,0,0,0,0,0,0,0,321300,3,4.0,3,,4.0,3,80325.0,2,2.0,2,,2.0,1,477,2024
TQRMNOPRYHKNKOCDEHMHF00857716,2024,1,1,1,1,42,N,26,240,1,Femenino,1966-10-29 00:00:00,57,5,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,8401.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,44331.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,200000.0,0.0,0.0,0.0,90000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,200000,4,5.0,5,,5.0,3,244,0,290000.0,6,6.0,7,,6.0,5,246,0,0,0,0,0,0,0,0,0,0,0,0,0,630000,7,7.0,7,,7.0,6,315000.0,8,8.0,8,,8.0,8,258,2024
TQRMNOPRYHKNKOCDEHMHF00857716,2024,1,1,2,1,42,N,26,240,3,Masculino,2001-03-27 00:00:00,22,5,1,1,2,0,4,1,,1,,1,,4,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,47.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,2202.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,80323.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,240000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,5,5.0,5,,6.0,4,238,0,340000.0,7,7.0,7,,7.0,6,245,0,0,0,0,0,0,0,0,0,0,0,0,0,630000,7,7.0,7,,7.0,6,315000.0,8,8.0,8,,8.0,8,258,2024
TQRMNOSWPHMOKMCDEHNHB00801143,2024,1,2,1,1,42,S,27,483,1,Masculino,1961-06-02 00:00:00,62,5,3,1,2,0,4,2,1.0,1,,1,,3,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,9.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,8102.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,56113.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,7.0,6.0,2.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000,1,1.0,1,1.0,,1,492,0,184000.0,4,4.0,4,4.0,,5,495,74000,0,0,0,0,0,0,0,0,0,0,37000,166000,184000,1,2.0,1,1.0,,1,92000.0,2,2.0,2,2.0,,2,512,2024
TQRMNOSWPHMOKMCDEHNHB00801143,2024,1,2,2,1,42,S,27,483,9,Masculino,1900-01-01 00:00:00,14,5,4,1,1,1,4,2,2.0,1,,1,,3,3,0,3,,0,0,0,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.0,0,0.0,,0,483,0,0.0,0,0.0,0,0.0,,0,483,0,0,0,0,0,0,0,0,0,0,0,0,0,184000,1,2.0,1,1.0,,1,92000.0,2,2.0,2,2.0,,2,512,2024
TQRMNOQRPHLNKMCDEHNHB00854332,2024,1,1,1,1,42,S,27,335,1,Masculino,1987-02-06 00:00:00,37,2,4,1,2,0,2,1,,2,,1,,2,1,3,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,30.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,8000.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,47313.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,3.0,4.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,180000,4,4.0,4,4.0,,5,338,0,180000.0,4,4.0,4,4.0,,5,347,0,0,0,0,0,0,0,0,0,0,0,0,0,286000,3,3.0,3,3.0,,3,95333.33,2,2.0,2,2.0,,3,344,2024
TQRMNOQRPHLNKMCDEHNHB00854332,2024,1,1,2,1,42,S,27,335,2,Femenino,1986-07-01 00:00:00,37,2,4,1,2,0,4,1,,2,,1,,4,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,16.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3200.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,80113.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,7.0,5.0,2.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40000,1,1.0,1,1.0,,1,360,0,106000.0,2,2.0,2,2.0,,2,357,0,0,0,66000,0,0,0,0,0,0,0,0,66000,286000,3,3.0,3,3.0,,3,95333.33,2,2.0,2,2.0,,3,344,2024
